date,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,AQI
2018-10-24,59.568,80.413,36.126,22.003,1.393,33.570,18.453,79.047,2.929,61.133
2018-10-25,55.035,95.220,39.633,16.060,1.416,35.550,15.377,71.721,5.508,64.010
2018-10-26,59.292,77.753,39.867,22.282,1.223,39.033,11.777,30.363,3.182,60.946
2018-10-27,58.048,96.088,45.467,18.165,1.467,24.224,15.380,54.182,3.982,66.944
2018-10-28,46.609,102.486,44.726,15.517,1.964,27.491,15.787,32.516,4.663,62.995
2018-10-29,48.997,96.010,38.239,22.867,1.714,16.736,12.462,70.410,6.514,60.949
2018-10-30,59.702,92.181,40.509,27.458,1.043,51.983,17.342,88.137,2.084,65.607
2018-10-31,58.859,79.760,37.026,23.624,0.765,28.953,17.165,69.316,3.491,60.763
2018-11-01,54.070,81.475,28.179,24.615,1.078,37.271,17.747,43.462,1.476,57.113
2018-11-02,55.444,102.753,42.061,17.397,0.916,21.333,17.339,51.314,1.068,66.960
2018-11-03,65.003,98.372,55.138,12.012,1.335,36.975,18.783,88.599,5.035,73.040
2018-11-04,50.332,90.519,32.930,27.451,0.846,43.003,16.150,43.443,1.918,58.908
2018-11-05,59.732,87.069,33.816,30.273,1.178,29.578,17.391,63.692,0.948,62.750
2018-11-06,54.036,71.338,33.034,27.714,1.451,22.924,15.691,54.027,7.228,55.026
2018-11-07,54.218,81.244,45.797,18.321,1.170,29.028,15.233,76.099,4.507,60.641
2018-11-08,65.062,111.431,43.588,14.227,0.916,14.413,21.105,82.043,1.510,74.678
2018-11-09,63.194,79.885,38.732,14.672,1.552,29.735,11.066,50.450,0.901,63.309
2018-11-10,63.426,94.965,32.656,11.581,0.636,35.747,19.936,69.624,1.399,66.734
2018-11-11,67.695,103.534,40.739,19.463,1.102,29.750,15.555,62.943,4.035,73.055
2018-11-12,57.759,81.307,27.483,28.028,1.188,28.011,15.280,46.707,5.513,58.768
2018-11-13,63.393,96.108,41.147,19.292,1.205,33.693,18.431,46.316,5.310,68.758
2018-11-14,55.809,104.052,46.972,21.512,1.254,34.228,13.295,62.318,1.583,68.514
2018-11-15,61.244,95.217,29.990,26.878,1.383,18.381,15.435,39.240,5.251,65.185
2018-11-16,57.975,124.203,27.740,17.980,1.189,30.622,15.458,78.649,3.536,71.796
2018-11-17,60.164,79.267,52.636,30.178,1.090,47.052,17.465,34.140,3.986,64.389
2018-11-18,64.528,106.982,35.106,29.960,1.078,20.655,15.843,35.674,6.511,71.380
2018-11-19,53.605,95.115,49.088,19.344,1.017,29.402,23.187,50.534,2.994,65.155
2018-11-20,77.280,105.017,38.768,17.112,1.436,43.592,23.905,37.086,1.602,77.899
2018-11-21,52.889,102.173,38.704,23.486,1.006,37.729,12.580,58.542,7.051,64.837
2018-11-22,51.625,90.897,43.507,18.262,1.454,26.406,20.413,53.981,2.091,61.783
2018-11-23,71.011,100.993,32.928,14.217,1.206,31.443,21.491,73.309,2.705,72.389
2018-11-24,68.492,80.606,41.060,26.406,1.044,29.985,20.682,87.180,5.799,66.639
2018-11-25,67.569,105.704,36.948,26.082,1.386,24.763,17.218,75.214,5.627,72.885
2018-11-26,68.026,103.147,29.436,20.778,0.982,29.480,18.601,40.767,6.503,70.844
2018-11-27,63.329,107.051,42.700,13.686,1.391,28.040,17.231,86.131,1.879,72.320
2018-11-28,56.682,111.751,37.894,13.852,1.264,30.789,18.359,53.528,3.142,69.445
2018-11-29,64.904,105.357,38.744,20.536,1.021,24.761,16.136,58.451,1.444,71.808
2018-11-30,59.323,103.677,30.319,17.501,1.359,21.064,19.569,55.295,4.558,66.828
2018-12-01,72.988,93.907,52.731,18.295,1.364,29.711,15.554,46.833,2.694,75.212
2018-12-02,64.462,96.122,47.014,25.110,1.547,42.006,19.612,83.703,5.667,70.470
2018-12-03,59.490,115.643,47.713,23.666,1.490,30.575,16.619,49.934,0.503,73.980
2018-12-04,63.982,118.675,37.556,26.891,1.347,27.679,21.138,64.716,0.948,75.105
2018-12-05,70.320,102.472,26.167,15.047,0.862,35.279,18.634,44.402,3.744,71.135
2018-12-06,62.974,105.858,55.623,18.284,1.935,28.892,21.700,77.843,7.686,74.369
2018-12-07,61.378,96.902,39.511,23.795,0.779,43.076,24.230,76.452,7.181,67.662
2018-12-08,70.380,118.229,34.010,22.240,1.485,29.973,25.912,47.779,7.955,77.461
2018-12-09,70.868,113.714,43.334,27.662,1.329,34.903,13.719,70.893,3.626,78.215
2018-12-10,65.334,127.034,49.337,22.103,0.848,24.718,18.961,72.232,0.849,80.645
2018-12-11,66.106,99.403,39.816,29.241,1.163,33.522,20.716,63.751,2.795,70.837
2018-12-12,72.218,104.975,50.229,22.700,1.176,31.926,23.168,66.036,5.568,77.648
2018-12-13,59.268,111.642,48.664,25.311,1.592,29.604,17.000,64.467,1.514,72.859
2018-12-14,60.086,116.368,31.389,18.382,0.986,26.488,19.169,34.912,2.750,71.231
2018-12-15,66.094,108.325,34.610,20.071,1.121,25.534,22.671,70.216,0.921,72.466
2018-12-16,70.632,102.333,47.660,24.555,0.499,31.976,22.701,58.187,4.062,75.548
2018-12-17,75.327,120.461,18.299,28.065,1.720,34.403,23.746,56.307,2.067,77.462
2018-12-18,85.145,119.444,38.804,23.646,0.879,29.110,24.112,81.600,1.184,86.167
2018-12-19,80.708,103.659,28.553,19.584,1.298,32.011,23.965,31.394,3.584,77.162
2018-12-20,73.074,126.966,36.188,26.887,1.170,29.735,23.699,45.079,3.134,81.864
2018-12-21,74.709,125.707,37.609,9.040,1.171,30.690,23.454,37.284,4.531,82.588
2018-12-22,67.351,115.942,37.134,12.889,1.443,28.597,25.451,32.120,6.118,75.885
2018-12-23,75.734,115.991,35.582,23.408,1.701,30.126,16.909,46.541,1.344,79.781
2018-12-24,74.084,121.333,31.223,20.071,1.275,48.886,28.431,89.309,6.433,79.687
2018-12-25,79.489,107.774,58.335,23.028,1.397,32.181,17.356,46.214,0.697,83.744
2018-12-26,70.803,117.292,54.940,20.322,1.299,34.517,20.903,69.822,3.823,81.577
2018-12-27,82.091,96.068,30.703,22.855,1.505,33.066,23.632,37.098,4.906,76.006
2018-12-28,90.713,126.958,52.657,15.928,1.061,28.160,26.502,66.111,7.677,93.975
2018-12-29,78.097,103.180,36.804,22.852,1.523,39.058,15.670,89.069,4.804,77.364
2018-12-30,82.697,134.432,41.033,24.972,1.533,27.962,24.743,47.510,1.691,89.885
2018-12-31,85.521,116.699,39.494,26.103,1.525,37.385,27.377,80.885,4.382,85.669
2019-01-01,77.307,118.486,34.722,30.068,1.002,27.661,28.156,89.854,3.468,81.143
2019-01-02,82.825,114.927,47.871,21.220,1.149,23.280,23.252,65.313,4.095,85.465
2019-01-03,81.649,118.926,41.007,21.370,1.272,32.558,24.614,48.564,1.978,84.704
2019-01-04,82.845,136.593,36.188,12.384,0.789,22.267,23.840,70.412,4.256,89.638
2019-01-05,76.395,98.131,29.563,17.343,1.678,33.749,24.682,80.691,1.625,73.549
2019-01-06,83.289,136.378,32.851,19.035,1.196,21.641,22.936,40.281,6.080,89.128
2019-01-07,87.590,127.588,26.869,25.252,1.285,27.767,23.534,57.151,4.954,87.445
2019-01-08,95.728,112.735,40.098,16.945,1.027,19.978,27.676,49.151,1.089,89.704
2019-01-09,92.303,114.648,30.427,23.982,0.802,49.769,26.938,47.002,7.172,86.631
2019-01-10,102.364,142.759,37.876,19.992,1.019,18.422,28.188,81.649,5.123,101.585
2019-01-11,79.508,117.133,50.961,19.114,1.266,30.069,27.524,55.299,2.871,85.086
2019-01-12,93.132,115.645,49.594,21.244,1.402,38.003,29.164,50.345,0.842,91.178
2019-01-13,88.124,139.140,39.742,18.044,1.249,37.255,29.854,66.211,5.242,93.753
2019-01-14,104.679,131.739,39.303,17.855,1.304,35.959,22.162,43.164,3.301,99.722
2019-01-15,81.194,119.558,55.039,11.476,1.099,27.779,24.991,43.794,7.307,87.472
2019-01-16,81.441,131.685,44.166,18.760,1.349,39.458,27.025,61.217,0.762,89.059
2019-01-17,83.859,119.839,37.378,17.600,1.645,36.394,27.817,54.556,0.793,85.357
2019-01-18,72.156,141.680,28.592,17.420,1.411,31.486,26.039,47.699,7.620,84.301
2019-01-19,85.432,141.858,43.151,22.084,1.443,31.684,30.949,33.237,7.737,93.904
2019-01-20,84.053,137.133,46.635,23.293,1.288,27.873,34.315,61.246,0.708,92.493
2019-01-21,91.813,135.995,34.947,21.161,0.749,23.632,29.095,78.997,5.870,93.695
2019-01-22,93.826,150.552,42.330,24.977,0.887,38.660,28.950,81.083,2.161,100.544
2019-01-23,106.579,133.495,37.091,22.878,1.336,39.185,31.405,44.126,5.760,100.756
2019-01-24,99.648,122.233,38.528,18.525,1.197,23.811,23.417,65.978,7.015,94.200
2019-01-25,87.901,139.097,20.097,17.686,1.332,28.924,29.257,81.353,1.256,89.699
2019-01-26,85.796,156.008,38.226,21.564,1.703,28.996,32.265,54.524,2.291,97.345
2019-01-27,97.382,125.540,47.755,22.869,1.418,29.771,27.553,85.928,0.681,95.904
2019-01-28,83.345,132.610,34.949,26.989,1.578,30.450,25.956,84.179,0.829,88.445
2019-01-29,109.014,140.920,40.420,25.956,1.228,36.628,29.230,42.488,0.722,104.867
2019-01-30,104.249,136.743,33.952,17.293,0.958,24.769,29.756,45.538,6.505,99.938
2019-01-31,91.507,127.980,42.884,19.490,1.183,24.076,27.361,40.827,2.737,92.724
2019-02-01,81.997,149.538,38.268,23.355,0.959,38.656,36.523,41.763,4.199,93.514
2019-02-02,106.971,162.031,32.486,25.340,1.667,26.761,28.944,84.472,6.409,108.592
2019-02-03,95.657,141.297,50.660,24.695,1.437,21.159,27.063,85.868,4.212,100.349
2019-02-04,106.904,130.794,47.431,19.681,1.356,26.604,30.386,33.114,3.719,102.176
2019-02-05,84.669,124.838,35.161,13.730,1.571,27.690,33.532,65.616,0.587,86.818
2019-02-06,93.047,143.395,43.982,15.005,0.594,40.885,31.000,63.854,4.760,98.338
2019-02-07,98.296,152.335,44.299,21.363,1.376,36.474,32.542,53.433,1.436,103.709
2019-02-08,99.037,146.523,45.138,21.711,0.807,38.033,28.606,67.902,6.235,102.503
2019-02-09,95.462,142.216,26.446,14.507,1.198,35.740,35.817,86.842,2.433,95.685
2019-02-10,104.442,136.809,48.053,20.223,1.106,36.624,33.171,40.215,5.556,102.874
2019-02-11,91.308,132.236,35.442,23.156,1.399,25.183,34.759,37.225,5.347,92.413
2019-02-12,99.094,151.953,37.137,14.244,1.268,28.610,32.840,32.003,5.125,102.561
2019-02-13,101.574,153.185,61.103,25.525,1.604,23.071,34.345,51.830,2.502,108.963
2019-02-14,105.099,129.024,42.415,18.112,1.019,28.527,29.375,50.258,2.503,99.740
2019-02-15,107.043,160.806,36.909,26.288,1.413,34.789,30.642,55.849,6.973,109.145
2019-02-16,92.712,151.068,22.358,17.333,1.249,30.942,36.276,60.199,0.596,96.148
2019-02-17,89.790,159.736,51.118,14.867,0.709,39.180,37.033,75.469,1.861,103.039
2019-02-18,112.631,132.723,29.238,17.709,0.924,22.010,29.029,53.527,5.076,101.980
2019-02-19,105.408,132.882,31.972,19.524,1.155,33.502,33.332,49.837,6.628,98.963
2019-02-20,97.095,145.440,37.349,18.058,1.534,21.262,31.401,79.613,3.188,99.649
2019-02-21,115.818,152.338,51.331,18.920,1.339,30.659,30.712,80.988,5.401,113.877
2019-02-22,104.654,165.647,46.186,21.670,0.850,35.182,33.764,43.966,4.679,111.258
2019-02-23,113.475,155.108,38.737,19.144,1.158,28.498,36.436,48.880,0.984,111.018
2019-02-24,104.886,145.977,42.466,19.669,1.805,33.858,34.470,79.507,5.163,104.730
2019-02-25,121.130,138.488,35.197,11.454,1.233,23.282,32.256,34.764,6.604,109.151
2019-02-26,118.978,161.391,41.117,21.958,1.102,18.354,34.856,49.551,7.943,116.130
2019-02-27,103.227,139.775,40.587,19.554,1.348,33.899,32.326,56.901,0.722,101.663
2019-02-28,113.267,166.028,47.750,28.051,1.429,42.208,34.735,41.224,5.450,115.992
2019-03-01,110.926,147.213,47.737,15.302,1.063,23.028,37.777,40.795,3.609,109.174
2019-03-02,116.973,166.267,43.952,10.959,1.351,38.555,27.443,55.492,0.573,117.157
2019-03-03,98.557,157.446,37.101,23.090,1.101,30.304,36.151,75.271,5.108,103.933
2019-03-04,112.010,149.572,45.935,21.733,1.416,20.650,29.224,80.414,1.418,110.064
2019-03-05,115.227,146.025,39.264,14.958,1.251,22.079,37.605,88.754,3.339,109.274
2019-03-06,92.919,148.078,31.345,12.351,1.345,30.110,32.085,34.439,2.460,97.152
2019-03-07,97.744,156.029,36.774,27.687,0.972,27.169,30.417,43.001,3.209,103.036
2019-03-08,91.110,152.766,40.676,27.071,0.954,20.810,36.227,75.398,4.195,99.520
2019-03-09,105.474,146.296,47.282,7.563,1.484,18.142,35.302,62.436,3.194,106.082
2019-03-10,113.567,150.808,38.532,17.709,1.176,24.073,31.278,49.661,4.645,109.732
2019-03-11,120.034,153.470,30.326,28.321,1.286,31.357,30.579,42.335,2.290,112.123
2019-03-12,108.788,131.608,40.454,17.620,1.108,29.955,33.836,46.829,5.265,101.967
2019-03-13,121.397,157.678,40.908,17.547,1.470,26.491,30.844,55.757,6.903,116.183
2019-03-14,97.491,143.490,41.487,18.586,1.018,31.413,31.326,40.629,2.181,100.090
2019-03-15,95.060,141.935,47.359,14.396,1.159,37.280,34.909,87.854,4.309,99.582
2019-03-16,108.390,136.766,48.151,11.476,1.436,32.759,31.714,36.455,5.365,104.855
2019-03-17,112.045,135.862,35.246,25.263,1.552,29.151,35.937,89.135,4.735,103.830
2019-03-18,108.840,140.398,35.071,10.785,1.043,36.497,39.171,80.514,3.242,103.554
2019-03-19,92.683,147.003,31.678,21.236,1.788,23.281,34.295,55.389,5.316,96.778
2019-03-20,108.622,173.757,45.591,24.433,1.294,28.426,35.169,74.389,0.712,115.557
2019-03-21,99.003,149.087,51.591,12.744,0.887,28.592,40.867,70.291,3.274,104.546
2019-03-22,114.892,156.234,37.479,15.379,1.311,21.341,31.282,42.797,4.495,111.812
2019-03-23,112.553,158.562,38.069,26.066,1.085,27.061,38.447,50.344,0.655,111.459
2019-03-24,102.179,155.958,51.734,22.664,1.330,15.475,38.112,60.787,4.307,108.224
2019-03-25,105.656,153.953,44.044,16.914,1.187,43.385,37.485,68.271,5.407,107.823
2019-03-26,101.353,142.845,43.490,26.011,1.222,23.438,38.817,62.574,6.194,102.228
2019-03-27,109.376,169.366,30.473,26.033,0.927,41.103,35.801,58.379,1.350,111.593
2019-03-28,117.561,172.978,45.430,21.345,1.497,30.267,33.224,56.589,7.929,119.760
2019-03-29,102.067,138.119,32.567,15.499,0.853,33.954,38.268,59.896,5.046,98.983
2019-03-30,114.010,144.733,30.928,17.933,0.867,26.578,38.391,56.061,3.224,106.611
2019-03-31,105.751,152.194,37.226,21.432,1.310,31.456,38.314,62.480,2.368,105.979
2019-04-01,103.657,145.354,35.314,19.057,1.681,34.553,35.133,83.279,4.797,102.497
2019-04-02,109.141,160.057,38.227,24.695,1.094,34.652,32.851,67.970,7.113,110.233
2019-04-03,101.704,147.701,28.472,12.351,1.410,35.423,35.570,73.357,4.404,100.857
2019-04-04,105.537,176.611,47.671,12.529,1.522,27.422,37.815,65.849,5.461,115.286
2019-04-05,100.354,166.833,49.021,20.904,1.444,26.637,38.052,68.581,3.183,110.031
2019-04-06,125.618,157.009,24.421,17.542,1.107,18.841,33.678,64.701,3.411,114.796
2019-04-07,110.135,165.099,47.828,16.865,0.873,33.663,35.897,31.612,2.646,114.163
2019-04-08,104.200,165.823,33.516,11.160,0.538,37.577,31.006,89.976,5.792,108.550
2019-04-09,111.445,149.050,46.856,20.098,1.121,41.312,37.866,32.017,3.194,109.809
2019-04-10,108.762,146.442,39.452,19.736,1.553,32.136,32.537,53.709,1.930,106.204
2019-04-11,107.811,155.290,40.230,23.267,0.863,24.635,37.215,36.307,3.271,108.538
2019-04-12,114.401,163.019,38.519,20.345,1.410,18.120,31.381,35.816,6.904,113.810
2019-04-13,115.448,155.677,49.697,19.337,0.915,37.292,37.890,77.612,6.037,114.367
2019-04-14,105.036,138.390,30.083,25.885,1.232,17.426,35.726,55.556,3.010,100.052
2019-04-15,104.557,145.996,44.863,13.438,1.412,27.616,32.377,78.068,7.301,105.050
2019-04-16,106.838,153.138,48.811,22.682,1.002,28.430,36.753,46.367,1.061,109.122
2019-04-17,90.489,152.965,45.731,11.644,1.251,29.514,32.864,45.388,0.873,100.280
2019-04-18,96.640,173.281,58.598,15.808,1.075,30.251,36.836,45.074,1.456,112.024
2019-04-19,119.545,139.519,35.768,13.937,1.412,30.967,33.714,66.969,1.373,108.782
2019-04-20,121.611,158.249,47.658,23.910,1.271,13.092,29.320,78.900,1.159,117.812
2019-04-21,106.291,167.888,39.151,19.673,1.217,30.103,31.480,57.136,5.460,111.342
2019-04-22,112.719,175.505,49.867,19.932,1.668,14.393,33.078,52.755,5.006,118.985
2019-04-23,110.412,148.531,39.938,14.466,1.399,35.126,38.412,88.415,5.357,107.753
2019-04-24,132.360,157.264,36.897,18.502,0.993,26.114,36.946,37.005,5.663,120.739
2019-04-25,116.484,157.813,50.449,16.183,1.174,14.901,39.047,59.198,6.177,115.676
2019-04-26,106.295,153.826,36.068,21.917,1.177,24.301,39.067,54.509,2.054,106.509
2019-04-27,99.456,150.629,28.698,15.045,1.224,26.009,32.429,35.888,5.167,100.657
2019-04-28,94.024,155.714,35.865,26.649,1.957,38.335,33.393,46.092,4.850,100.899
2019-04-29,108.269,125.760,44.952,11.622,1.311,31.376,32.647,31.706,7.577,100.853
2019-04-30,100.350,157.621,51.136,15.967,0.589,32.411,31.786,82.617,2.243,107.688
2019-05-01,94.773,151.772,40.889,28.386,1.037,38.269,28.193,66.471,0.940,101.096
2019-05-02,100.722,147.985,50.546,17.824,0.620,29.327,33.587,78.901,5.401,104.866
2019-05-03,96.977,170.370,29.135,13.426,1.101,35.279,29.687,61.293,6.051,105.427
2019-05-04,118.855,142.834,36.454,21.095,0.604,34.787,33.350,65.971,2.624,109.568
2019-05-05,112.131,145.227,37.691,17.623,0.939,20.995,39.707,72.051,4.781,107.172
2019-05-06,104.727,168.838,39.084,15.821,0.744,40.311,31.736,84.481,0.947,110.832
2019-05-07,116.336,140.258,40.673,14.521,1.315,20.058,33.750,35.505,7.700,108.380
2019-05-08,104.813,142.726,45.527,33.842,1.200,36.422,35.785,49.857,1.324,104.330
2019-05-09,96.995,146.396,36.442,18.742,1.291,19.380,33.803,72.542,1.007,99.705
2019-05-10,115.754,155.905,41.112,10.372,1.169,34.209,33.734,87.501,0.831,112.871
2019-05-11,107.558,149.199,39.639,27.469,0.782,43.033,31.662,88.848,3.705,106.466
2019-05-12,94.619,133.810,32.593,23.055,1.354,28.509,31.943,68.286,1.229,93.971
2019-05-13,101.057,141.022,39.091,16.168,1.777,28.206,29.647,41.616,6.085,100.653
2019-05-14,95.232,139.869,38.851,15.334,1.323,34.273,34.950,37.153,7.242,97.347
2019-05-15,90.824,144.762,38.679,23.367,1.072,27.694,27.071,86.763,2.452,96.577
2019-05-16,108.940,149.377,40.254,18.765,0.772,42.728,35.090,56.036,5.216,107.334
2019-05-17,116.443,148.877,40.605,10.370,0.928,31.345,27.845,41.689,0.818,111.006
2019-05-18,89.610,126.505,36.542,28.936,1.336,27.759,34.821,86.034,3.399,90.065
2019-05-19,104.927,154.466,50.182,17.830,1.522,26.218,30.746,36.271,2.697,108.840
2019-05-20,94.837,145.908,30.644,27.478,1.278,23.469,27.985,73.774,2.215,97.320
2019-05-21,95.758,156.776,34.232,26.392,1.440,25.606,33.289,67.516,5.335,101.758
2019-05-22,94.522,146.914,62.240,14.995,1.412,27.545,34.207,35.264,1.477,103.783
2019-05-23,91.951,153.020,31.696,25.166,1.352,26.587,29.973,50.325,6.955,98.221
2019-05-24,98.847,146.200,29.170,16.743,1.002,25.393,33.315,38.996,5.486,99.117
2019-05-25,91.401,154.519,45.876,10.666,1.252,44.692,24.161,66.270,5.831,101.231
2019-05-26,99.797,145.795,23.383,17.877,0.945,22.789,26.916,58.627,7.515,98.314
2019-05-27,96.811,139.103,38.118,21.988,1.205,31.026,34.615,30.257,7.568,97.760
2019-05-28,94.876,162.310,57.167,17.686,1.299,34.148,29.925,88.543,4.637,107.564
2019-05-29,89.097,147.974,27.641,18.465,1.704,34.411,24.866,50.975,4.215,94.469
2019-05-30,91.308,144.313,24.144,25.718,0.807,29.590,28.211,45.492,3.015,93.777
2019-05-31,101.525,125.299,28.007,20.532,1.344,28.315,27.390,43.347,5.867,93.954
2019-06-01,99.045,124.660,47.187,15.784,1.644,33.161,29.515,39.529,4.537,96.358
2019-06-02,86.768,139.947,48.998,23.510,1.428,31.866,28.750,89.948,7.497,95.168
2019-06-03,94.929,137.946,35.899,20.988,1.450,28.187,30.248,47.707,2.290,96.028
2019-06-04,99.688,129.816,45.466,7.392,1.376,19.067,29.351,54.331,2.827,97.882
2019-06-05,79.860,136.828,51.122,22.142,1.590,26.725,33.484,82.281,2.871,91.203
2019-06-06,97.097,150.761,54.299,21.959,0.874,21.974,30.524,68.513,6.545,104.637
2019-06-07,86.980,141.281,38.029,20.101,0.784,25.330,30.467,52.122,1.243,93.480
2019-06-08,96.372,122.366,21.588,24.459,1.198,30.233,32.431,83.900,3.917,89.214
2019-06-09,85.225,132.105,33.433,16.638,0.552,32.511,27.611,74.983,3.707,88.931
2019-06-10,76.412,124.610,36.586,21.682,1.569,42.463,24.832,43.674,1.049,82.906
2019-06-11,77.348,128.219,37.928,12.165,1.566,26.238,32.077,68.624,3.581,84.726
2019-06-12,90.267,127.393,38.497,22.035,1.070,35.422,28.702,85.344,4.350,91.051
2019-06-13,91.471,126.182,48.951,29.765,1.089,32.142,28.549,59.788,0.988,93.380
2019-06-14,81.667,117.834,50.195,15.026,1.178,39.072,26.067,74.017,4.324,86.223
2019-06-15,93.516,128.532,38.627,16.201,1.216,34.034,25.952,88.266,7.694,93.043
2019-06-16,74.618,123.622,48.788,16.450,1.238,22.941,30.177,71.425,7.842,84.153
2019-06-17,86.882,99.351,42.861,20.650,1.367,17.939,30.424,36.146,4.488,81.819
2019-06-18,77.221,148.590,40.516,14.685,1.148,32.179,29.655,44.674,4.363,91.291
2019-06-19,81.191,138.361,47.252,22.106,1.483,26.301,29.514,65.706,2.641,91.554
2019-06-20,86.279,123.121,40.578,24.234,1.334,23.138,28.674,46.533,7.978,88.191
2019-06-21,78.510,126.480,56.462,22.672,1.018,21.127,27.192,87.453,2.557,88.491
2019-06-22,81.808,113.982,28.493,11.158,1.601,31.127,26.102,54.321,3.897,80.797
2019-06-23,92.424,142.060,35.879,24.976,0.793,40.554,30.089,57.434,0.522,96.006
2019-06-24,79.247,143.479,38.988,24.687,1.172,27.139,25.166,72.096,3.119,90.465
2019-06-25,90.035,125.475,43.516,24.151,1.490,34.132,27.227,61.455,1.036,91.363
2019-06-26,73.798,133.544,50.144,21.864,0.983,29.284,23.533,52.929,6.079,86.991
2019-06-27,86.560,124.461,39.805,21.101,1.293,20.974,23.796,34.598,4.708,88.579
2019-06-28,93.339,108.740,28.622,25.162,1.363,35.144,24.894,65.787,4.791,85.016
2019-06-29,61.518,117.388,46.740,29.618,0.942,22.337,23.018,82.055,2.649,75.323
2019-06-30,74.399,122.223,46.040,15.235,1.178,30.151,27.652,71.146,6.612,83.075
2019-07-01,84.875,115.756,24.465,25.391,1.153,27.609,21.042,52.890,0.525,82.057
2019-07-02,78.117,117.512,39.970,19.569,1.034,36.252,25.212,37.664,3.002,82.306
2019-07-03,82.195,118.182,27.279,19.352,1.891,22.593,25.139,78.980,5.446,82.008
2019-07-04,73.877,117.685,34.683,12.317,0.971,32.736,19.137,86.505,7.309,79.181
2019-07-05,78.886,118.415,32.778,18.576,1.501,24.121,23.075,53.296,2.260,81.523
2019-07-06,76.433,106.685,46.474,15.014,1.082,26.422,24.993,73.719,4.558,79.517
2019-07-07,86.506,109.521,40.935,17.681,0.874,5.000,25.341,54.646,4.535,84.296
2019-07-08,78.686,103.246,29.715,14.509,1.231,44.645,23.270,60.136,7.056,76.260
2019-07-09,78.838,125.272,47.041,17.755,1.395,33.854,25.743,80.189,0.879,86.409
2019-07-10,72.331,93.841,28.530,17.969,1.476,24.629,23.214,35.005,3.684,70.024
2019-07-11,71.215,125.838,42.641,20.484,1.669,22.127,23.413,61.820,1.868,81.887
2019-07-12,71.147,127.572,33.488,11.926,2.084,26.530,23.957,42.877,0.661,80.542
2019-07-13,77.255,110.095,37.075,12.772,1.275,35.018,25.814,50.388,1.603,79.071
